image_id,min_depth,max_depth,mean_depth,std_depth,median_depth,depth_range
L3D187S8ENDIFJOT3QUI5MJKQNE3P3XM888,1353,7370,3465.939902826003,814.2278274391589,3288.0,6017
L3D187S8ENDIFJOVWAUI5MJEDEJ3P3WC888,0,6455,4745.881214916088,1040.3445834692766,4939.0,6455
L3D187S8ENDIFJOZ3IUI5MI27M23P3XY888,0,3871,2828.778072554977,469.90220671871384,2826.0,3871
L3D187S8ENDIFJPAVYUI5L7SDW33P3WY888,1935,5996,3709.447289496528,1073.2842288596237,3629.0,4061
L3D187S8ENDIFJPKXYUI5N2GEIH3P3W6888,1689,5236,3460.2823590615353,652.2638890990834,3467.0,3547
L3D187S8ENDIFJPNSIUI5N2GEIH3P3W4888,1689,5203,3453.662006413966,646.6178170811322,3467.0,3514
L3D187S8ENDIFKA3RIUI5NZUC2P3P3XU888,1435,3861,3004.6595359519674,337.5643214197689,2937.0,2426
L3D187S8ENDIFKAA2AUI5MI27M23P3XQ888,723,4067,2933.64380895544,801.2414221793304,3230.0,3344
L3D187S8ENDIFKACAAUI5MI27M23P3WY888,0,6555,2765.8734508825232,1233.500644895109,2915.0,6555
L3D187S8ENDIFKAOTYUI5NZUC2P3P3WW888,0,3949,2863.2823840181327,502.50886562203976,2853.0,3949
L3D187S8ENDIFKAVPYUI5MI27M23P3XM888,692,3998,2955.8193317177856,826.791478846719,3257.0,3306
L3D187S8ENDIFKB7NIUI5MI27M23P3WG888,786,3948,2933.4041168740355,788.84531078019,3206.0,3162
L3D187S8ENDIFKBVRQUI5L7SDW33P3WI888,0,4198,2529.8373466435187,944.1420879502987,2532.0,4198
L3D187S8ENDIFKC6TQUI5MI27M23P3WG888,0,4204,2624.9531553819443,790.1803392896152,2869.0,4204
L3D187S8ENDIFKC6UQUI5N2GEIH3P3XW888,274,3648,2097.119302662037,959.1199261794677,2215.0,3374
L3D187S8ENDIFKCCUAUI5L7SDW33P3XM888,0,4580,2805.699697747878,619.6134420474043,2747.0,4580
L3D187S8ENDIFKCDIYUI5NZUC2P3P3UK888,0,4625,2437.0080773775076,1042.8200262242785,1978.0,4625
L3D187S8ENDIFKDHWQUI5L7SDW33P3XU888,1835,5131,3409.5223769049,722.7730077359408,3295.0,3296
L3D187S8ENDIFKDK7QUI5N2GEIH3P3XW888,1217,4141,2682.0036300395445,672.31770079458,2803.0,2924
L3D187S8ENDIFKE2GQUI5NZUC2P3P3XS888,1411,4472,3005.2648536361885,605.1580375638418,3054.0,3061
L3D187S8ENDIFKE44IUI5MI27M23P3WK888,664,4311,2894.879616488233,845.9717808131478,3169.0,3647
L3D187S8ENDIFKE4XYUI5MJEDEJ3P3XQ888,1068,3882,2624.0738852719905,594.8617996594112,2743.0,2814
L3D187S8ENDIFKMQPYUI5MJEDEJ3P3XE888,1587,2588,1931.4448917341822,225.01973842941365,1888.0,1001
L3D187S8ENDIFKMT6YUI5MJEDEJ3P3XK888,1587,2588,1931.4448917341822,225.01973842941365,1888.0,1001
L3D187S8ENDIFKOVNIUI5L7SDW33P3X4888,0,4535,2780.422713879244,617.4451525375074,2712.0,4535
L3D187S8ENDIFKPHCIUI5MI27M23P3W2888,1019,3480,2397.7727279851465,576.4993972979235,2405.0,2461
L3D187S8ENDIFKPW3YUI5L7SDW33P3WC888,1420,4679,3347.3478210599924,666.121240588372,3467.0,3259
L3D187S8ENDIFKRBPAUI5L7SDW33P3XS888,449,3025,1678.1017732445987,749.0007745407381,1534.0,2576
L3D187S8ENDIFKREQAUI5L7SDW33P3XA888,449,3025,1678.1017732445987,749.0007745407381,1534.0,2576
L3D187S8ENDIFKS7VYUI5NZUC2P3P3XK888,1435,3861,3005.107282503858,337.5800031651783,2938.0,2426
L3D187S8ENDIFKSMSQUI5N2GEIH3P3WO888,0,3903,2559.9245232928242,737.2897282797126,2578.0,3903
L3D187S8ENDIFKSYJIUI5MI27M23P3X6888,611,4126,2198.327546175733,861.0908065311593,2462.0,3515
L3D187S8ENDIFKT3LAUI5L7SDW33P3XK888,449,3025,1678.1017732445987,749.0007745407381,1534.0,2576
L3D187S8ENDIFKTFKAUI5MJEDEJ3P3W2888,1733,6962,3884.979448664159,1108.4155798968095,3773.0,5229
L3D187S8ENDIFKTJSYUI5L7SDW33P3WA888,449,3025,1678.1017732445987,749.0007745407381,1534.0,2576
L3D187S8ENDIFKTSMAUI5N2GEIH3P3UI888,0,4158,3117.5924740788964,455.08679038056897,3066.0,4158
L3D187S8ENDIFKUFJIUI5L7SDW33P3WU888,0,3832,2506.1936783854167,868.5034290601968,2711.0,3832
L3D187S8ENDIFKUHAIUI5L7SDW33P3WM888,449,3025,1678.1400315875771,749.0499123066436,1534.0,2576
L3D187S8ENDIFKUN2QUI5N2GEIH3P3XY888,0,4661,2356.0565288628472,1110.284196136059,2300.0,4661
L3D187S8ENDIFKUR5AUI5MI27M23P3XE888,1178,4200,2937.6341461709103,697.9099197193788,3040.0,3022
L3D187S8ENDIFKVIDIUI5N2GEIH3P3XC888,1536,3605,2570.8179612750773,280.2988563342496,2525.0,2069
L3D187S8ENDIFKVNXYUI5MI27M23P3XO888,1082,5415,2942.700443913966,865.849588616574,3081.0,4333
L3D187S8ENDIFKVW2YUI5N2GEIH3P3XA888,1231,3351,2653.1517709538966,424.84785371582205,2770.0,2120
L3D187S8ENDIFKVWCIUI5N2GEIH3P3W6888,0,2441,1649.3622324701003,372.7885798108775,1687.0,2441
L3D187S8ENDIFKYJOQUI5MJEDEJ3P3XQ888,1913,7992,3315.5016128954476,1082.510675444071,3109.0,6079
L3D187S8ENDIFKYX7QUI5N2GEIH3P3UI888,361,5729,2743.3081123408565,1691.1527790127775,2679.0,5368
L3D187S8ENDIFKYXUYUI5N2GEIH3P3WM888,361,5729,2743.3081123408565,1691.1527790127775,2679.0,5368
L3D187S8ENDIFL232YUI5NHY5G63P3WE888,0,5184,2830.525177710262,1022.1115870968428,2762.0,5184
L3D187S8ENDIFL2QWIUI5NHY5G63P3W6888,1579,4102,3142.989688102816,399.0961276129386,3203.0,2523
L3D187S8ENDIFL2XVAUI5NHY5G63P3XS888,0,5173,3010.249985291281,895.664224637557,2967.0,5173
L3D187S8ENDIFL3IRQUI5NHY5G63P3XY888,0,5287,2855.019139178241,1013.2359085449838,2813.0,5287
L3D187S8ENDIFL4AZQUI5NHY5G63P3WG888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL4PZIUI5NHY5G63P3WG888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL4YWIUI5NHY5G63P3WK888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL5BPIUI5NHY5G63P3XQ888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL5ERYUI5MI2MC53P3WI888,425,3331,1861.4695633198303,895.2235569994077,2381.0,2906
L3D187S8ENDIFL5M2YUI5NHY5G63P3UI888,482,3035,1676.2852353395062,758.3219679106293,1505.0,2553
L3D187S8ENDIFL5PSQUI5NHY5G63P3X2888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL5V6QUI5NYUAVQ3P3XI888,167,3182,1567.962713879244,773.8061371307981,1423.0,3015
L3D187S8ENDIFL5WCAUI5NYUAVQ3P3WQ888,79,3151,1560.36097029321,797.0931499408356,1470.0,3072
L3D187S8ENDIFL5ZGIUI5MJEF5I3P3X6888,1387,3666,2438.128440152392,476.91808569122963,2439.0,2279
L3D187S8ENDIFL6BAAUI5NHY5G63P3XG888,482,3035,1676.2850535300927,758.3219597051549,1505.0,2553
L3D187S8ENDIFL7Z5QUI5MJKRCH3P3XW888,787,4226,2880.3404469280476,674.6937862709873,2984.0,3439
L3D187S8ENDIFLER6QUI5N2GEIH3P3XM888,1638,3278,2420.5372445264275,368.49859795549514,2415.0,1640
L3D187S8ENDIFLF2SYUI5MJEDEJ3P3WU888,916,5511,2287.4451093508874,1128.7381991144491,2020.0,4595
L3D187S8ENDIFLF3OAUI5N2GEIH3P3WA888,1544,3435,2453.627645037616,423.3569243383482,2432.0,1891
L3D187S8ENDIFLI4OIUI5NZU66L3P3W6888,0,5222,3585.973603877315,675.93970917257,3629.0,5222
L3D187S8ENDIFLIDLYUI5NHY5G63P3XY888,803,2662,1702.465391107253,485.9042025995186,1740.0,1859
L3D187S8ENDIFLIGXYUI5NHY5G63P3WI888,0,4608,2833.8957579812886,1005.1905926422609,3036.0,4608
L3D187S8ENDIFLITYIUI5NHY5G63P3W6888,1580,3712,2924.5886089409723,411.3321701486972,2995.0,2132
L3D187S8ENDIFLJE3AUI5NZU66L3P3WA888,808,4361,2668.3916396604936,829.1788735546609,2858.0,3553
L3D187S8ENDIFLJLVAUI5MI2MC53P3UI888,888,5104,2594.772250072338,935.3887379365715,2626.0,4216
L3D187S8ENDIFLJW6AUI5NYUAVQ3P3WG888,1342,4208,3054.6530525414737,525.8644909134866,3107.0,2866
L3D187S8ENDIFLK5CAUI5NYUAVQ3P3XE888,1436,4735,3054.484514371142,586.9123101456156,3037.0,3299
L3D187S8ENDIFLK5CAUI5NYUAVQ3P3XO888,0,4530,2925.5470282359183,822.630467657378,3053.0,4530
L3D187S8ENDIFLLITQUI5MJKRCH3P3WE888,0,4222,1916.3419252748843,768.7840871997578,1903.0,4222
L3D187S8ENDIFLMGMIUI5NZU66L3P3WQ888,1897,4416,3097.7329018373844,599.3098845485324,3000.0,2519
L3D187S8ENDIFLZ5LQUI5NZU66L3P3X2888,975,3785,2471.0943617380403,484.70617625108656,2388.0,2810
L3D187S8ENDIFMBEFQUI5N2G3XU3P3WE888,1505,3689,2620.090837673611,554.2387492400759,2648.0,2184
L3D187S8ENDIFMBRTQUI5MI2MC53P3WA888,101,2818,1982.6280649594908,884.4885527646001,2584.0,2717
L3D187S8ENDIFMBXLQUI5MI2MC53P3X2888,1188,6090,2207.010751953125,1075.8474736406117,1691.0,4902
L3D187S8ENDIFMC4QAUI5N2G3XU3P3W6888,1051,3624,1731.1160603539738,724.965624983568,1404.0,2573
L3D187S8ENDIFMDXGAUI5MI2MC53P3UI888,1009,6164,2211.2515534577547,1308.0008794246387,1616.0,5155
L3D187S8ENDIFMEOWIUI5MI2MC53P3WI888,1286,6463,2751.2769968894677,1285.3261867425826,2339.0,5177
L3D187S8ENDIFMNJUAUI5MJKRCH3P3XE888,194,3323,1706.2221761670526,794.4663111151922,2017.0,3129
L3D187S8ENDIFMO3UIUI5MJEF5I3P3XS888,1496,8777,3965.865107542438,1946.7238747327497,3295.0,7281
L3D187S8ENDIFMOXMQUI5MJEF5I3P3WG888,1496,8777,3965.865107542438,1946.7238747327497,3295.0,7281
L3D187S8ENDIFMPHEQUI5N2G3XU3P3WQ888,417,4076,2511.035489607446,1094.4393305541892,2625.0,3659
L3D187S8ENDIFMQKBIUI5L7SVL43P3XE888,1530,4244,2996.3596566358024,494.06174996177054,3002.0,2714
L3D187S8ENDIFMSBZYUI5MJKRCH3P3XQ888,2145,9467,4659.128229046103,1375.6633548228,4395.0,7322
L3D187S8ENDIFMSMOQUI5MI2MC53P3WM888,106,6967,3436.7706287374613,1563.0890261448255,3374.0,6861
L3D187S8ENDIFMSOYAUI5MI2MC53P3XU888,0,5541,3487.8578358892746,1266.7474850422764,3903.0,5541
L3D187S8ENDIFMSRDIUI5MI2MC53P3WE888,413,3136,1932.4287784529322,421.2846826473269,1868.0,2723
L3D187S8ENDIFMSWWIUI5NZU66L3P3X2888,395,4490,2123.1761887538582,776.8467232023455,2319.0,4095
L3D187S8ENDIFMTG7YUI5L7SVL43P3UK888,1825,5791,3613.002501446759,1126.976040480431,3600.0,3966
L3D187S8ENDIFMTVQYUI5MI2MC53P3UI888,1074,4910,3127.3308259789737,850.8310251742719,3359.0,3836
L3D187S8ENDIFMTWTAUI5NZU66L3P3WC888,2257,5622,3800.2742992862654,832.426562542167,3600.0,3365
L3D187S8ENDIFMTYCAUI5MJEF5I3P3WU888,990,3690,2608.393097632137,486.67903675950566,2573.0,2700
L3D187S8ENDIFMUFEQUI5MJEF5I3P3X4888,0,5050,3090.4586348620755,1044.775245342733,2880.0,5050
L3D187S8ENDIFMUFUYUI5MJEF5I3P3UK888,0,5050,3090.4586348620755,1044.775245342733,2880.0,5050
L3D187S8ENDIFMUGMYUI5MI2MC53P3X2888,1270,4369,2887.5968706597223,749.2341242341441,3161.0,3099
L3D187S8ENDIFMUHJYUI5L7SVL43P3XW888,984,3324,2319.592678554205,551.8199602044435,2430.0,2340
L3D187S8ENDIFMUK3AUI5L7SVL43P3X2888,986,3620,2450.5223977623455,603.7287902566272,2450.0,2634
L3D187S8ENDIFMUKAAUI5N2G3XU3P3WK888,2339,3927,2960.306996648341,316.12530082112556,2901.0,1588
L3D187S8ENDIFMUMHIUI5MI2MC53P3WE888,1074,4910,3127.3308259789737,850.8310251742719,3359.0,3836
L3D187S8ENDIFMVBYIUI5MJEF5I3P3UK888,819,8981,4196.8476561294365,2000.3386195683406,4190.0,8162
L3D187S8ENDIFMVFQQUI5NZU66L3P3XK888,1049,5223,3314.2799544270833,1013.196766235077,3538.0,4174
L3D187S8ENDIFMVKCIUI5NZU66L3P3XM888,832,3396,1669.0034501591435,557.4595781301701,1717.0,2564
L3D187S8ENDIFMVX3AUI5L7SVL43P3W2888,1366,5502,3085.9028468605325,702.881363587411,2853.0,4136
L3D187S8ENDIFMW23QUI5MJKRCH3P3WC888,420,3256,1860.182313609182,569.2654633498378,1968.0,2836
L3D187S8ENDIFMWVCIUI5MI2MC53P3XS888,1905,7156,3456.072165678048,1341.1459411390954,2796.0,5251
L3D187S8ENDIFMX3LIUI5L7SVL43P3WC888,0,5811,3183.350248601466,1269.2716422864817,3557.0,5811
L3D187S8ENDIFMXDWQUI5MJEF5I3P3WA888,1514,4561,3085.391665340471,543.5484989850424,3190.0,3047
L3D187S8ENDIFMXYBAUI5MI2MC53P3W6888,1388,3219,2522.427531467014,352.0856229651055,2587.0,1831
L3D187S8ENDIFN35HAUI5N2G3XU3P3WY888,874,2867,1741.5698151765046,644.6008307254606,1532.0,1993
L3D187S8ENDIFN4R7QUI5L7SVL43P3WA888,0,3224,1723.632699773341,905.2213816158569,1719.0,3224
L3D187S8ENDIFN5HBQUI5L7SVL43P3WY888,1260,5029,3014.0582757040893,518.6838013053908,2950.0,3769
L3D187S8ENDIFN5JSAUI5L7SVL43P3WA888,1056,5001,2981.4403420380017,525.6041886279578,2916.0,3945
L3D187S8ENDIFN5TAIUI5L7SVL43P3WU888,1422,4881,3552.7353215422454,645.9814285077967,3570.0,3459
L3D187S8ENDIFN5X2IUI5L7SVL43P3XY888,1192,4967,2952.615025679977,499.9095394038746,2909.0,3775
L3D187S8ENDIFN63GYUI5MI2MC53P3XI888,635,5142,2240.6456363329476,836.8189108002564,2100.0,4507
L3D187S8ENDIFN6QNIUI5N2G3XU3P3W2888,888,9845,2385.821244695216,1827.1035261221446,1648.0,8957
L3D187S8ENDIFN6UJQUI5MI2MC53P3UI888,1220,6036,2877.7890505642363,1084.9034295740855,2821.0,4816
L3D187S8ENDIFN6W7QUI5MI2MC53P3XO888,1701,5619,3887.428985218943,762.4105513247316,3950.0,3918
L3D187S8ENDIFN6X2YUI5MI2MC53P3W4888,567,5333,2246.51561173804,917.1567454278947,2141.0,4766
L3D187S8ENDIFN74AAUI5L7SVL43P3WY888,1064,5644,2671.3114325327933,1184.1911984691362,2376.0,4580
L3D187S8ENDIFN773QUI5MI2MC53P3WI888,2022,6843,4077.888528043017,1115.8731959329527,3809.0,4821
L3D187S8ENDIFN7A7AUI5MI2MC53P3WG888,1701,5634,3855.299708357446,756.567638952524,3884.0,3933
L3D187S8ENDIFN7DMIUI5MI2MC53P3XS888,1701,5235,3835.003389636381,596.5282432736205,3865.0,3534
L3D187S8ENDIFN7HBQUI5MI2MC53P3WI888,1701,5299,3858.2040342881946,625.4663618791401,3890.0,3598
L3D187S8ENDIFNCURIUI5MJEF5I3P3WO888,637,3548,2184.273017216435,724.5780754873384,2213.0,2911
L3D187S8ENDIFNCUUYUI5N2G3XU3P3UK888,1461,3555,2589.1288705632714,524.3461426973236,2628.0,2094
L3D187S8ENDIFNDF7YUI5MJEF5I3P3X2888,291,3479,1781.9582854697146,828.7677565054513,1694.0,3188
L3D187S8ENDIFNFTVQUI5MI2MC53P3XO888,1206,3525,2110.8367890383875,692.2387690948951,2005.0,2319
L3D187S8ENDIFNGFEQUI5MJEF5I3P3WO888,1086,5973,3010.0473834153163,923.1985590627827,3074.0,4887
L3D187S8ENDIFNHQYAUI5NZU66L3P3WA888,1568,4624,3250.8993348524305,742.5487918683273,3314.0,3056
L3D187S8ENDIFNHSRQUI5L7SVL43P3WK888,2600,8510,4155.549670741705,1558.7415621193666,3148.0,5910
L3D187S8ENDIFNIM6YUI5MI2MC53P3W4888,1025,2461,1858.4712106963734,268.7986530535739,1853.0,1436
L3D187S8ENDIFNJGXQUI5MI2MC53P3XK888,1701,5569,4133.503381679206,788.8633552555167,4319.0,3868
L3D187S8ENDIFNKOFQUI5MJKRCH3P3WS888,780,13487,2552.897544367284,1915.7573578714416,2264.0,12707
L3D187S8ENDIFNM4DQUI5N2G3XU3P3XK888,0,4951,2976.932158203125,923.5022381574878,3104.0,4951
L3D187S8ENDIFNO5YAUI5NZU66L3P3WU888,1391,5236,3119.669828559028,1014.021546014373,2884.0,3845
L3D187S8ENDIFNOXRIUI5NZU66L3P3W4888,1396,5237,3114.90210973669,1017.4387168826768,2890.0,3841
L3D187S8ENDIFNXKNAUI5MJKRCH3P3W4888,1952,8193,3848.007775728202,1136.2269555220887,3923.0,6241
L3D187S8ENDIFNXKNAUI5MJKRCH3P3XE888,1711,5721,3707.593639202353,856.199250534204,3867.0,4010
L3D187S8ENDIFNXKNAUI5MJKRCH3P3XS888,0,11528,3398.2585314187886,2216.8409338610923,2914.0,11528
L3D187S8ENDIFNXNJIUI5MI2MC53P3WK888,2098,5640,3358.5498017939813,935.1367663962782,3153.0,3542
L3D187S8ENDIFNY32QUI5NZU66L3P3XU888,0,6456,3211.1181128231096,613.844151066197,3287.0,6456
L3D187S8ENDIFNYUEYUI5MJEF5I3P3WS888,2132,4472,3130.605810546875,473.0101557610548,3074.0,2340
L3D187S8ENDIFNZ7SQUI5MJEF5I3P3WU888,804,4913,2576.8227768132715,1161.3159014187713,2278.0,4109
L3D187S8ENDIFNZEVYUI5N2G3XU3P3XM888,1037,6350,3275.0044307002313,1047.6305977069992,3110.0,5313
L3D187S8ENDIFNZHWQUI5N2G3XU3P3WG888,0,5481,3166.484293740355,705.7661688804741,3088.0,5481
L3D187S8ENDIFNZHWQUI5N2G3XU3P3XC888,0,5614,3132.203507667824,1145.6156773469256,3081.0,5614
L3D187S8ENDIFNZIMIUI5MJEF5I3P3UK888,1656,5093,3277.7545287181715,926.4381732407057,3101.0,3437
L3D187S8ENDIFOA4GYUI5MI2MC53P3WA888,1405,6507,3911.914105541088,1137.8695679353175,3810.0,5102
L3D187S8ENDIFOATCQUI5MI2MC53P3X6888,1410,6472,3994.6671128713347,1150.1961428370957,3853.0,5062
L3D187S8ENDIFOAUDYUI5L7SVL43P3UK888,0,5456,3463.302152777778,772.3093558923625,3285.0,5456
L3D187S8ENDIFOAUPIUI5L7SVL43P3X4888,1608,5254,3436.0459362943675,735.5900006070032,3382.0,3646
L3D187S8ENDIFOAV5IUI5MI2MC53P3XE888,1410,6472,3994.6671128713347,1150.1961428370957,3853.0,5062
L3D187S8ENDIFOAW2IUI5L7SVL43P3XY888,1532,4913,3104.7205262586804,971.1313245295712,2807.0,3381
L3D187S8ENDIFOAWHAUI5L7SVL43P3WC888,1603,5210,3424.8249732349536,737.6648867662472,3350.0,3607
L3D187S8ENDIFOB5YYUI5MJEF5I3P3XC888,1592,4156,2854.673364318094,478.88488028750777,2923.0,2564
L3D187S8ENDIFOBH5YUI5MI2MC53P3WQ888,1150,5885,3795.077184847608,1126.1039618508516,3756.0,4735
L3D187S8ENDIFOBNLQUI5L7SVL43P3WE888,0,5422,3460.370849127122,776.3506235327588,3300.0,5422
L3D187S8ENDIFOBNPQUI5L7SVL43P3XO888,1631,5349,3501.1332635271992,755.4548876831645,3357.0,3718
L3D187S8ENDIFOBQPYUI5MI2MC53P3WS888,1423,6323,3885.9252088155863,1171.2775875121474,3911.0,4900
L3D187S8ENDIFOBR7IUI5MI2MC53P3XI888,1423,6323,3885.9252088155863,1171.2775875121474,3911.0,4900
L3D187S8ENDIFOBTJAUI5L7SVL43P3XE888,839,5104,1933.9632975260417,1053.5249657913891,1528.0,4265
L3D187S8ENDIFOBUYAUI5L7SVL43P3XS888,1584,3095,2531.252702064043,282.7063987265104,2567.0,1511
L3D187S8ENDIFOBWOQUI5MI2MC53P3WU888,1173,5464,3094.2829775511186,492.5424007122092,2985.0,4291
L3D187S8ENDIFOBWTIUI5MI2MC53P3X6888,1548,6242,4008.019958646798,1125.7573530990746,3848.0,4694
L3D187S8ENDIFOCMEYUI5MI2MC53P3W2888,1390,6453,4074.3944671103395,1106.8244341941963,4080.0,5063
L3D187S8ENDIFOCMNQUI5MI2MC53P3XW888,1390,6453,4086.650426914545,1107.9330414046387,4117.0,5063
L3D187S8ENDIFOCMTYUI5MI2MC53P3WY888,1207,7696,3953.9130338541668,1048.932557642328,4232.0,6489
L3D187S8ENDIFOCR7YUI5MI2MC53P3WQ888,0,4091,3119.23742850598,334.4327027809338,3081.0,4091
L3D187S8ENDIFOCVFYUI5MJKRCH3P3XY888,450,3712,2441.158967496142,367.9952966900792,2534.0,3262
L3D187S8ENDIFOD3CIUI5N2G3XU3P3XO888,0,4525,3070.9779293258102,778.2845398291981,3274.0,4525
L3D187S8ENDIFODJMAUI5MJEF5I3P3WS888,0,3838,2204.482068142361,720.049149876394,2383.0,3838
L3D187S8ENDIFODNXAUI5NZU66L3P3XG888,1450,3583,2355.4199721498844,440.1324870244921,2346.0,2133
L3D187S8ENDIFOLRPQUI5MI2MC53P3XM888,859,4971,3554.0573676215276,805.1907976606475,3855.0,4112
L3D187S8ENDIFOMKWIUI5MI2MC53P3XM888,420,4760,3532.54445975598,686.8543248891373,3732.0,4340
L3D187S8ENDIFOMSIYUI5MI2MC53P3XA888,420,4760,3550.2765914351853,668.2031094114682,3734.0,4340
L3D187S8ENDIFONVLIUI5MI2MC53P3XS888,66,3684,1935.5795219666281,697.2900070624935,1991.0,3618
L3D187S8ENDIFONXTQUI5MI2MC53P3X4888,1188,3573,2701.9743946518133,431.7606287130831,2794.0,2385
L3D187S8ENDIFOOPEAUI5MI2MC53P3WM888,1010,4426,2992.0789655671297,730.8771125729265,3016.0,3416
L3D187S8ENDIFOPANYUI5MJEF5I3P3XU888,1235,3135,2028.7236445071374,586.9917328186473,2034.0,1900
L3D187S8ENDIFOQ76QUI5MI2MC53P3XS888,1474,4641,2946.2508639564044,771.3703270483732,2710.0,3167
L3D187S8ENDIFOQOMYUI5MJEF5I3P3WE888,819,4226,2873.864043451003,647.9706915304617,2990.0,3407
L3D187S8ENDIFOR2IQUI5L7SVL43P3XO888,1490,5085,3195.192915099344,948.9137816425458,3001.0,3595
L3D187S8ENDIFORAVIUI5MI2MC53P3WC888,1561,7112,4290.347933666088,1168.348313627665,3988.0,5551
L3D187S8ENDIFORFEAUI5MI2MC53P3XO888,2301,6833,4101.894340639467,1170.1599120615542,3918.0,4532
L3D187S8ENDIFORI7YUI5MI2MC53P3WI888,2070,6772,4257.262867597415,1049.3277560107347,4192.0,4702
L3D187S8ENDIFOS2OAUI5MI2MC53P3XI888,1738,6498,4132.464224416473,936.8929919305185,4294.0,4760
L3D187S8ENDIFOSBJAUI5MI2MC53P3W6888,1443,4521,3109.6369108072918,554.8924040266029,3179.0,3078
L3D187S8ENDIFOSGDIUI5N2G3XU3P3WO888,0,6007,3557.989532576196,593.6023419921967,3377.0,6007
L3D187S8ENDIFOSIAAUI5MI2MC53P3WK888,0,6562,4205.869863522376,1088.687478241339,4373.0,6562
L3D187S8ENDIFOSKIIUI5MJKRCH3P3UO888,1376,4096,2815.4402763310186,643.9708893046097,2833.0,2720
L3D187S8ENDIFOSL2IUI5MJEF5I3P3WM888,0,4184,2232.6238992573303,974.0538807070935,2294.0,4184
L3D187S8ENDIFOTQIYUI5MJKRCH3P3WE888,0,4240,3346.1348573736495,476.6118716993857,3456.0,4240
L3D187S8ENDIFOU4AAUI5MI2MC53P3XI888,510,2066,1016.3590832368827,353.49224203014745,989.0,1556
L3D187S8ENDIFOU56IUI5MI2MC53P3XE888,1220,2373,1720.53725899402,220.28441064406104,1702.0,1153
L3D187S8ENDIFOU5NAUI5MI2MC53P3WM888,398,4753,1462.6096615788965,1068.3610902821752,1154.0,4355
L3D187S8ENDIFOU7AIUI5MJKRCH3P3UI888,1271,4086,2907.231655454282,682.4926236695602,2987.0,2815
L3D187S8ENDIFOU7KQUI5MJKRCH3P3WG888,1442,4419,2999.2699792631174,655.4137443448803,2930.0,2977
L3D187S8ENDIFOU7KQUI5MJKRCH3P3XW888,1308,4134,2692.7857113233026,599.5427297549813,2813.0,2826
L3D187S8ENDIFOU7XQUI5N2G3XU3P3XW888,415,4577,1603.0614664110726,1124.1583879860477,1351.0,4162
L3D187S8ENDIFOU7ZAUI5MJKRCH3P3XM888,0,3920,2599.8570586178625,688.9747754504954,2599.0,3920
L3D187S8ENDIFOUF4QUI5MJEF5I3P3WQ888,1585,6969,3291.684773702739,1307.675329680854,3220.0,5384
L3D187S8ENDIFOUH3YUI5MI2MC53P3XQ888,1126,7231,3714.2319485435955,1673.8539342316787,3713.0,6105
L3D187S8ENDIFOW5NAUI5MI2MC53P3XM888,0,12139,4328.384850139853,2201.8862000671643,3575.0,12139
L3D187S8ENDIFOW7KYUI5MI2MC53P3XS888,0,12139,4328.384850139853,2201.8862000671643,3575.0,12139
L3D187S8ENDIFOWJ5QUI5MJEF5I3P3WS888,399,5973,2847.1154398148146,1000.872013535221,2999.0,5574
L3D187S8ENDIFOX6KQUI5NZU66L3P3XC888,1350,5022,3208.3032069830247,762.5639469849768,3227.0,3672
L3D187S8ENDIFP2ODAUI5NYUI373P3UI888,1182,3865,2650.9504340277776,589.4682935564614,2842.0,2683
L3D187S8ENDIFP2ODAUI5NYUI373P3XO888,1086,4077,2635.5931845582563,592.2575128956955,2815.0,2991
L3D187S8ENDIFP2OQIUI5NYUI373P3XM888,650,3016,1898.2922670717592,614.0342956740988,1978.0,2366
L3D187S8ENDIFP34GYUI5N2GJ4R3P3WQ888,1157,6591,3363.968797501929,752.5589525464744,3358.0,5434
L3D187S8ENDIFP34HIUI5NYUI373P3W4888,664,10132,2147.6197319878474,1768.3354022615279,1513.0,9468
L3D187S8ENDIFP34UYUI5N2GJ4R3P3W6888,1532,7297,3535.893288845486,1068.2327368885492,3502.0,5765
L3D187S8ENDIFP36RYUI5NYUI373P3XI888,800,10143,2153.5719923080633,1759.3939309803643,1558.0,9343
L3D187S8ENDIFP3H7YUI5NYUI373P3W6888,1227,3020,2208.247132523148,436.9761689270273,2324.0,1793
L3D187S8ENDIFP3XUIUI5NYUI373P3XY888,696,10098,2161.5425020495754,1767.5471048720606,1559.0,9402
L3D187S8ENDIFP3YDQUI5NYUI373P3XM888,696,10098,2161.5425020495754,1767.5471048720606,1559.0,9402
L3D187S8ENDIFP3YGIUI5MJKWNC3P3XQ888,945,4941,2352.532918595679,855.0230200418831,2071.0,3996
L3D187S8ENDIFP43GQUI5L7SI6D3P3WI888,2250,4148,2934.872491078318,375.73095231186943,2865.0,1898
L3D187S8ENDIFP44NAUI5L7SI6D3P3UI888,1472,4258,3190.0242447916667,448.1058017474885,3166.0,2786
